"","Dim 1","Dim 2","Dim 3","Dim 4","Dim 5"
"1",2.50860655805688,1.68953483796495,33.3952819232923,33.706386297701,0.507770560798523
"2",0.209547815976428,0.930223905898999,0.504388516040993,0.787988504194041,0.378118337631805
"3",0.274943753462824,0.110175774972468,1.82202321669979,0.820974964717825,0.000419013324044317
"4",2.07751013604723,2.57083264342655,0.157999278788748,1.06642392472396,2.04166315218128
"5",13.1742297280139,2.50954637141982,0.298203342727316,0.317767982632031,0.0992690010984874
"6",9.62592615185377,55.3422792551352,0.0288101785708442,0.280767418165842,0.573744092169675
"7",0.0960493215018195,0.30423466477071,2.64775535731051,0.224242096233654,4.16812243410653
"8",1.77092691075873,0.285493376711477,3.14324581995622,0.476300793366736,1.5751481417299
"9",0.626318606008171,0.11259092129742,1.10822249361021,0.0396671026503192,0.606724953836894
"10",0.664369332387167,0.0134998555649864,0.378671723747908,0.244779910403454,0.0011821063583524
"11",0.0826700381831483,0.738857835662092,0.434279978262695,0.326369974741319,0.829050288787147
"12",0.893906203833827,0.506792386340341,0.418060427499182,0.439705186017354,1.59789476029074
"13",0.772770706758265,0.00738992369353091,2.57849934016832,0.0193396536566205,0.18836415820779
"14",0.0419933838644887,0.119264307436644,0.00175440891997029,0.309825888825935,0.138377111557789
"15",1.55617689094993,0.00326408961927948,0.048320462132918,0.12213933222313,1.22086353372086
"16",0.11743571934462,0.0423027669402561,0.202088041983165,2.27040959401422,0.460358748787055
"17",38.5955008280623,1.7570168274308,0.834379283084772,0.398072408764928,1.313900992328
"18",4.55700717090833,12.4204045139908,0.00178493097535679,4.78348382262161,2.74607676105419
"19",2.01214509326269,3.39595965065289,2.18605649150404,20.9988244865645,8.35913169071939
"20",0.127887655585105,0.561060223209987,1.24061407028837,1.85875004891465,0.00398388265622731
"21",0.200488584241421,0.269816207806203,0.0421916976517303,0.238486832226235,0.0231155074629116
"22",0.391350595167399,0.0223555375947882,0.0287765134891135,0.0769816994414118,2.27760484128399
"23",0.132220728303717,0.468927031073795,3.5509467959025,0.501838041185906,4.5190149705292
"24",0.449832075955197,1.0264703797394,0.0209100034670896,1.65897032576869,0.729245258577998
"25",0.0230953811848103,0.882718121528827,14.7485891169166,4.59472741088546,2.76672090345328
"26",0.079809380201401,1.04927171872704,0.908892799810074,0.953800413072965,0.344022744792031
"27",0.124566888938504,0.532342902326997,0.121468455369898,1.17008129726146,0.617491256123428
"28",0.661395189871715,0.674840480753671,0.852234498706922,1.07304397246656,0.063856198201629
"29",2.68774155842175,0.010922631822623,0.254052347138977,0.358322377127002,0.28531294730157
"30",0.780901451392516,2.40873788169521,0.00184154383413582,0.0315699304476111,0.010796456716782
"31",0.734389519415063,1.72324177954233,5.63623259081285,1.42081885192515,0.490528388521771
"32",0.304568251682151,0.292572520302812,0.68454522048548,0.000256704250636175,0.826922060708431
"33",0.61126168895112,0.50459173904513,0.0724707870154392,0.0464916437382081,0.0139696635846069
"34",0.0653905065780448,0.0893425164150724,0.374956641070305,0.553742972802709,0.0331410492438942
"35",0.250545274492316,0.344585862948548,0.276780030791362,4.66221394555716,1.11215899739017
"36",0.0432341621867995,0.0333720064865998,1.12750001259513,0.00901960600170148,0.350545863419716
"37",4.3170291519812,0.745951093809478,2.34399508077398,0.0408975343550205,0.818055977050935
"38",0.373908349496591,0.895019447607578,0.20567113645968,5.0847494761889,0.660898187252655
"39",0.000251682936286808,0.350767126555096,2.2891696932897,0.16222866444609,1.82748709872962
"40",0.0819198008096815,0.660337894291135,2.67466232511509,0.00316029518100047,0.0102928476647292
"41",6.18143112015608,2.13138934435628,8.88141246202458,3.00119908688283,50.6274324427921
"42",0.00525260918457985,0.827687485223054,0.578567512925621,0.738208260677469,0.826618906447764
"43",0.411463332316894,0.0174286930102812,2.1896311321791,2.00113721212687,0.0462628670819489
"44",1.30203071131504,0.616585465198789,0.704062316610762,2.12583405484989,3.90834084432411
